FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,131731862.78301702,151675738.92634198,166521239.65024328,172233430.65785843,185693724.9052333,198318064.02892432,220613581.97260103,237397428.1350098,251247457.7655245,265040036.4172145,274960699.8852549,322128018.9554444,410669263.651798,541973362.6104233,585364634.4739771,767102680.2399669,754549601.3914917,765224029.2865564,878771772.2021489,1198749667.4292345,1705796852.8947349,1993512322.623911,2160640564.560407,2097274289.7506616,2193581365.342988,2160872540.0317497,1849268212.302843,2297753652.3492937,2212536311.9931903,2389593025.603387,2798746050.1135387,2724853505.8033624,2933222703.0334044,2684323623.1437206,1769365437.7880118,2116003867.75536,2540697539.0577264,2322719102.6908984,1949481379.2195127,2354772960.282964,3227927697.579212,2796704604.038123,3034250923.977265,3503723087.744832,4656974940.127209,6650001680.485436,8072305029.065143,8782703436.701883,11649857673.443577,9723299915.25312,13148396211.595518,15655383576.651531,17692911296.304386,17958720699.086823,17919321078.02835,12434793867.3568,10931328150.847849,11834473039.36448,14773900288.513496,13976637779.976324,11468687464.00462,14825690210.915745,15817030156.945892,15321055818.326311,15719985776.396574
A,Annual,COL,Colombia,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,4031152976.639036,4540447761.19403,4955538218.816184,4836166666.666667,5973366666.666667,5760761904.761905,5428518518.518518,5825170438.487043,5960212869.12968,6450175213.749228,7198360460.198871,7820380970.53674,8671358732.684858,10315760000.33939,12370029583.641895,13098633901.867271,15341403660.469809,19470960619.129715,23263511958.050903,27940411250.27322,33400735644.048115,36388366869.03093,38968039721.74803,38729822781.59973,38253120737.96712,34894419443.488075,34942489683.97124,36373307085.088745,39212550050.42228,39540080200.39381,47844090709.990845,49637993948.8402,58394443377.54163,66474101301.17586,81705497616.57028,92495970511.39508,97153389010.9466,106656492293.614,98486358581.1639,86278947636.96202,99875074951.0278,98200641203.38924,97945812802.88815,94644969157.0987,117092416666.24509,145600529605.80283,161792958904.86447,206229540926.3117,242504150472.93127,232468663109.59467,286498534094.96326,334966134804.887,370691143018.0392,382093697077.68494,381240864422.4066,293492370193.1661,282720100286.22815,311866875156.8792,334198218098.27594,323031701192.84,270348342541.4654,318524633225.39514,345632492851.4475,366291836137.9164,418542042920.1894
A,Annual,COM,Comoros,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,212218261.58564296,196349931.5402856,184009013.5628149,191621954.8553317,184697225.63707617,196726096.3291308,279197721.8075771,337525852.64757514,356500032.67631584,341476768.3260327,429622177.72488457,424108769.5022311,457388651.5009406,452881475.0718127,319189184.2556394,398461797.0094131,396053805.8917543,364445600.5254924,370106745.9301457,382454989.94531095,351136579.6486322,378512024.07755625,425964681.04437846,546885222.7130651,633706110.7956145,653845169.1685765,698431793.8727758,795673152.8670766,915659107.9658228,905341172.7058296,907979446.4195876,1023087475.6835464,1015842906.6640334,1116223107.031683,1149587623.9959426,966029599.801228,1012835492.51575,1077439756.1222107,1188797449.9602897,1195019531.03664,1225039195.9374163,1299039311.7602544,1279542248.4501672,1430523435.8169503,1546164420.3244183
A,Annual,CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,142246815.34500742,139468209.11620566,140630678.98347828,138476175.62036282,132019038.59162804,137728204.81373543,190651167.5593849,235253064.70981985,264308140.28514937,267448571.41461143,306890962.64953285,319827058.5928748,357160985.3274133,490417389.68256927,406580652.3305368,487148993.5331087,501979269.8439417,490608657.9249761,521910560.5248681,592416703.0588781,539227277.6264108,563090490.3773685,620507387.4661741,813260468.8738337,924940011.8368964,972241676.907662,1107571457.90614,1649621738.636892,1959620648.3157773,1852334575.1752048,1824751467.9295683,2046817987.2010856,1913081210.4141111,2028910915.1644647,2041930125.429792,1749857620.3532877,1849789985.9957223,1996741539.9508767,2205099506.9999404,2252177124.324024,1821565613.6861308,2051842618.7053905,2247003344.3424206,2539203428.738374,2767599017.448744
A,Annual,CRI,Costa Rica,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,507513829.9948548,490325181.61427474,479180824.348506,511902136.8099728,542578367.2425978,592981162.264151,647305630.1886792,699456618.8679246,773841494.3396226,853630203.773585,984830158.490566,1077147537.5247157,1238251695.553881,1528925846.2546704,1666544754.0983608,1960863465.5775964,2412555425.9043174,3072427012.8354726,3523208809.8016334,4035519323.2205367,4831447001.166861,2623803095.785007,2606623554.565821,3146772630.772635,3660477856.229772,3919203960.39604,4418983870.967742,4532952047.156284,4614629898.403483,5251025767.476267,5711687786.759886,7215725487.305488,8579754757.93237,9564815975.14743,10489903725.003183,11578594259.867506,11678424507.245678,12614602382.201204,13684255946.576462,14254866284.654158,15013629661.89688,15976174336.972055,16578820687.28809,17271760506.948277,18610594846.208298,20040642476.98167,22715540324.303177,26884700709.31457,30801745700.451355,30745714312.641663,37658616951.81824,42762613698.92579,47231655431.71796,50949668841.574974,52016408854.21197,56441920820.55385,58847019609.74302,60516044656.52976,62420164991.54437,64417670521.3339,62395610759.97983,64960725734.23617,69243626028.66977,86497941438.98085,95350423176.66396
A,Annual,CSS,Caribbean small states,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1165303060.2868917,1272022469.1060176,1356047349.504342,1447988752.0005505,1546223257.527698,1658476310.9894197,1763304085.1667871,1929997389.277253,1980508885.710668,2152507805.36929,2268330542.341617,2457968135.0937457,2734457344.6904945,3173389131.6513395,4201310614.828028,4819825581.339346,4937767512.993225,5937525886.222279,6776416498.508762,8405785521.391397,10876340879.342731,11977463255.158588,13292712867.025145,13189051711.18138,13689070378.954048,13794627075.912338,11773697053.120089,12334469174.329554,12745727415.75921,12606272526.709496,13573766187.22425,13947314642.211298,14243495786.366983,13816428191.509218,14789061388.744637,15732661275.369371,16942504139.808563,20075415470.30804,21644257665.0628,23394449340.05234,25626304826.445583,26505415976.15912,27742784875.44352,30590009155.896805,33598465092.34977,38224945558.728096,44326566883.22218,49740132543.11481,57296761661.93047,47914002629.11543,52562626422.02725,56502707806.09891,59929287825.08408,61756466512.794106,63820428909.9828,62135017573.49072,57729936370.5525,59541578262.95478,60893234438.56687,61929300627.748825,53180553803.04338,61961705340.77981,78054577760.29762,79470143934.87582,91570798875.90485
A,Annual,CUB,Cuba,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,5693005200.0,6914658400.0,8135150891.920252,9987709650.18094,11405957317.073172,13027415243.90244,13789579902.557858,14206158674.698795,17844705324.675323,19584443287.671234,19912889861.11111,20150254096.38554,20953510235.29412,22204940512.223515,24039383608.42345,22920490774.10197,24226574634.02928,25213935012.0819,27458999472.29552,27023468665.89773,28645436569.148937,24316556025.658524,22085858243.243244,22367254864.864864,28448326756.75676,30429803651.2192,25017368700.0,25365908100.0,25736331200.0,28364615200.0,30565400000.0,31682400000.0,33590500000.0,35901200000.0,38203000000.0,42643836100.0,48835925925.92593,54262870370.37037,56302129629.62962,57481481481.48148,59562962962.96296,68990000000.0,73141000000.0,77148000000.0,80656100000.0,87132800000.0,91370407863.7,96850649691.7406,100050036096.123,103427600000.0,107351800000.0,,,,
A,Annual,CUW,Curacao,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120511229.05028,2143450726.2569835,2160784692.73743,2202117374.301676,2237160502.793296,2344637262.5698323,2457581731.8435755,2593831508.379888,2833476145.2513967,2869153184.357542,2951342793.296089,2930092234.636872,3012836256.98324,3033568603.3519554,3059406983.2402234,3058779217.8770947,3024690167.597765,3033433240.2234635,3046364804.4692736,3026124115.7327485,2534327592.49914,2739594359.590799,3075180834.724168,3281419347.3705306,
A,Annual,CYM,Cayman Islands,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200288241.1529646,4466278065.112261,4585949023.796095,4281714566.8582673,4156841107.3644295,4186073104.292417,4291004524.018096,4405796023.1840925,4562853611.414446,4708167232.668931,4909322237.288949,5166281305.12522,5530178440.713762,5941896607.586431,5655358021.432086,6060026520.10608,6600843963.375854,7139428557.714231,
A,Annual,CYP,Cyprus,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,489912574.30514646,576090073.7150359,734876021.1280491,964024364.4327404,1288699776.0505862,2154311276.9485903,2087496373.7796376,2159242416.76942,2160364071.190212,2278248953.1405787,2430411900.1919384,3090734463.276836,3704813885.505481,4278792597.239648,4563482603.550296,5591130217.669654,5770197348.484848,6912150456.323338,6590291048.292109,7425703928.571429,9933137128.072445,10011914680.050188,9547816419.612314,10248618778.280542,10497907227.615965,9985847313.854856,10397898907.103825,11420228846.153845,14547329558.323896,17320551250.0,18433412510.88173,20072754986.827248,23968727073.638103,27844646257.50696,26048179949.17415,25799940077.60745,27641547909.70109,25047436974.68195,23959712860.83313,23225918259.98236,19909278416.857506,21046462280.59786,22946570628.7576,25754001367.544785,26196667099.53027,25555093854.29683,30372642502.48967,30935566076.67877,33886930712.33943,36333022329.4981
A,Annual,CZE,Czechia,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41016881802.48427,30071014282.32181,35051065440.39618,41155654032.17508,48188478339.41289,60572381311.22834,67804105329.85574,62539765163.13023,67187217327.73255,65586562604.86213,62175642238.08475,68135304463.96412,82607869609.57402,100435924704.88142,120147899983.65746,137264185596.09976,156236258386.58853,190040702286.91663,236506264753.94952,206971882704.716,211168667286.26968,231429378717.31192,210363223087.72824,213024360541.11865,210911285077.6828,189107698561.9188,198160659303.93896,221563575696.2173,251992360762.236,256794209028.7696,251109660602.53552,290972714482.31274,301831228325.55554,343206568134.6367,345036675975.0473
A,Annual,DEU,Germany,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,84619845881.26076,96558204043.1028,105895435234.34286,112232503744.0996,123330404665.08585,134774688191.16109,143304275683.9795,145100667772.6901,156527292653.157,177733486326.06015,216629229947.0956,250900942396.69885,300899944795.4364,399833571167.21545,446934971657.4711,492434094920.1049,521658712132.98114,602698323085.9934,743182891918.2085,884574218333.1554,953772499462.0186,803404797057.5509,779421633755.1383,773507930294.9061,727767760978.6268,735218723093.2766,1050092624515.8964,1302932318824.8096,1406367016371.5334,1404092925205.451,1778162195860.0654,1875792575132.587,2141377582968.0647,2078954217437.596,2215282632276.7266,2593053091306.128,2506576553158.305,2218790886532.822,2247760364565.9663,2213873468586.8774,1966980701145.1023,1966381496641.7344,2102350798305.886,2534715518349.014,2852317768061.784,2893393187361.866,3046308753670.584,3484056680854.913,3808786022312.499,3479800820863.279,3468154343000.007,3824828563521.408,3597896500945.313,3808086291482.364,3965800686309.79,3423568450957.0293,3537784107980.553,3763092263752.948,4052008447223.5264,3957208055215.68,3940142541354.0967,4348297440387.527,4163596357879.3936,4525703903627.531,4659929336890.624
A,Annual,DJI,Djibouti,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,340989527.96799475,,373371738.2864152,395794538.6307752,409220087.1028184,452328087.282876,462421998.5257792,478058304.8711182,466048469.2298603,491689220.7448754,497723960.58991337,494004647.7343702,502675542.0012266,514267869.30075794,536080148.09729856,551230861.8565054,572417440.8201619,591122039.6013976,622044665.5150489,666072101.7775052,708633194.7265658,768873684.032838,847918929.1079838,999105339.2677286,1049110684.724934,1128611700.361803,1239144501.7752545,1353632941.520698,2044440443.1665363,2220637966.250471,2424391785.4389744,2604955228.701166,2762581334.2261186,2913464658.0876765,3088851450.306941,3144136196.6227965,3392796953.0893927,3562814908.7614856,3917150480.8098087,4086402718.8683386
A,Annual,DMA,Dominica,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,45872947.4074074,57130215.55555555,55017758.88888889,72804653.33333333,82107391.1111111,89527576.66666666,98665191.48148146,109157070.74074072,119491932.96296296,135161958.5185185,151868754.44444445,171106184.07407406,185137242.96296296,201429629.6296296,219762962.96296296,234059259.25925925,245525925.9259259,264374074.0740741,274522222.2222222,292285185.1851852,302988888.8888889,322411111.1111111,331759259.2592592,333470370.3703703,377462962.9629629,375200000.0,373318518.5185185,396711111.11111104,391455555.5555556,416674074.074074,444685185.18518513,480003703.7037037,515618518.5185185,519859259.2592592,532081481.48148143,520355555.5555555,545325925.9259259,572255555.5555555,583177777.7777778,612711111.111111,563355555.5555555,628244444.4444444,644259259.2592592,528944444.4444444,562911111.111111,623062962.9629629,659311111.111111,688881481.4814814
A,Annual,DNK,Denmark,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,6361166544.503492,7058361229.354155,7953274741.293034,8466044979.879962,9677401337.173094,10870670865.321096,11931740293.037807,13059064805.87742,13505574133.333334,15414902666.666666,17075457733.333334,19086192720.46645,23230667549.249565,30718181337.3006,34125712480.92668,40418967665.58769,44503607444.16873,49711709588.21962,60320089217.71298,70393030602.54704,70811287815.61064,61459941460.538506,60084214872.06568,60331158447.23893,58868891334.99411,62452421010.90937,87748695216.90768,109183446340.0728,115540189705.11774,112312200760.5811,138217740684.48438,139180507777.69092,152966494259.53845,143111306004.10248,156017919221.4571,184848481008.13937,187481157845.72403,173241365735.4834,176877077513.13275,177887720535.5351,164043817223.58997,164881594415.34097,178788209558.31128,218421193436.2524,251986155630.8524,265150087711.98453,283386151543.6874,320213157595.0181,354979471960.142,322619152194.5942,322345594075.4701,344315595263.17456,326792574244.9627,344631016965.12024,352832602064.45154,301758922337.6373,312181849372.233,331610593961.98785,355293374912.3928,345401473012.6152,355631021931.62103,408378204639.99896,401945576107.9633,407091920305.4043,429457372071.86896
A,Annual,DOM,Dominican Republic,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,672399700.0,654100200.0,824100000.0,940799900.0,1025599900.0,888100000.0,983900000.0,1034800000.0,1079100000.0,1230500000.0,1485500000.0,1666500000.0,1987400000.0,2344800000.0,2925700000.0,3599200000.0,3951500000.0,4587100000.0,4734400000.0,5498800000.0,6761300000.0,7561300000.0,8267400000.0,9220600000.0,11594000000.0,5044579979.232849,6122128557.572428,5827050753.259373,5374299981.496984,6686593059.936909,7073675544.790213,9824483339.945175,11605382504.0,13081042400.0,14644734599.47784,16637370839.16084,18241622547.5908,20017450041.30753,21672215546.764217,22136579396.92177,24305780628.6677,25601823687.57415,27137440786.256207,21403167848.144363,22322387382.494022,35777560683.93658,37879830084.26267,43965458508.50559,48091433554.18596,48223781476.89086,53801053352.5005,57948261615.957016,60561635555.63829,62555417414.58201,67014329099.55489,70966782572.4386,75552902635.70749,79070274743.16579,84994732049.34607,89146130744.72299,78546672406.82909,94850719516.71268,113478087134.79988,120456239153.73875,124282245638.56844
A,Annual,DZA,Algeria,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2723615451.3009768,2434747055.940175,2001444543.918851,2702982017.638028,2909316435.287398,3136284306.8546867,3039859187.4516416,3370870376.296824,3852147026.773019,4257253264.088344,4863526896.574075,5077183093.889678,6766743956.8888855,8707858912.12481,13209871625.904444,15557902754.033009,17728240932.315838,20972113684.95581,26364491313.447136,33243706859.659607,42345829079.206245,44348590460.92876,45207167470.34967,48801369800.36752,53698548293.07447,57937868670.193726,63692007897.38336,66745818375.492966,59089396860.43423,55634721572.73428,62048507531.33572,45715676428.2766,48003133346.995735,49945584452.65057,42543176828.923744,41764291671.77111,46941554225.35815,48177612042.15065,48187781984.48805,48640671734.97112,54790398570.328224,59413400923.63635,61516103406.16878,73482264190.92455,91913680985.17082,107046618669.707,123084258693.00974,142482739809.84927,180383848331.13452,150317292079.35913,177785053939.53052,218331946925.3036,227143746075.934,229701430292.1566,238942664192.59,187493855609.34464,180763839522.1508,189880896903.0733,194554483655.5277,193459662090.6768,164873415325.20148,186231205262.0824,225638456572.1428,247626161016.4145,263619794506.7229
A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,80886065110.48509,71247395333.07295,64989160572.54473,70288432260.53412,81184317665.92282,94594887799.95473,103483052014.09218,100474855679.91553,101580829248.91368,114217981695.75777,127182556289.6108,136580265754.9872,155518448869.2762,195616567916.78348,221665588687.63144,248772601176.0357,252942981187.1565,291532735013.1511,282919061354.68164,327589016955.7022,377947161288.53326,403551450432.9477,423850572150.8185,443839881509.8444,480915094642.1881,526600751089.3708,525182739596.10455,519033465046.4987,576126858481.9271,622836056673.5939,667410241508.2771,724654932688.9651,812994672964.4613,892446273872.1484,1074481772219.031,1325741590826.847,1523110076348.365,1576767921164.0083,1441286960349.4917,1587769714530.619,1748622008555.1365,1862936700598.972,2063865597523.4355,2337904282151.0103,2712369133554.547,3140099149726.896,3783281484312.308,4787059707873.47,6062022801626.318,6581358530402.027,8008617895382.796,9774263725668.936,10905342361452.385,12047516755923.588,13004694293114.293,13548910408226.5,13844122755580.746,15115625538820.604,16902106236749.484,17503362758566.793,17805361735240.457,21231549654292.72,21563623056097.664,21644107579563.12,22260874526758.062
A,Annual,EAR,Early-demographic dividend,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,144570928956.3404,157434744082.74753,159279576287.34314,175838996671.7136,201676763987.7246,218796645706.06412,216722525473.2929,228815076511.62,249450459912.4304,278752037217.19086,296701704113.2492,319417972883.429,352500470978.3956,451102947058.7203,632456184321.2322,677106305105.4489,739743284441.0829,827184679551.833,945430960015.8164,1112690965896.548,1383191326611.0176,1532324464301.652,1461183388235.6155,1474623905126.3357,1495593079357.683,1491430023239.755,1499003195182.053,1523076896647.6848,1607581730226.4446,1635308547393.466,1916618913194.0305,2033050383400.9253,2208785235302.11,2382686517167.0903,2502641079284.495,2552118776600.631,2767853244614.3804,2956193906615.5674,2921390123249.614,3090597945128.4937,3377884083963.9497,3351422428182.5874,3255298964184.05,3621766615108.892,4208504235790.0,4895917406969.002,5597875766985.714,6627227343207.438,7456893137377.438,7174570406361.96,8714218978329.978,9827387161912.764,10279191899797.56,10438033636609.771,10797621479002.48,10271831724034.828,10571969587055.271,11475929617611.396,11652111473280.477,11887904124496.508,11039712538107.11,12923331307987.71,14274765147164.729,15147839465127.297,16021674099781.451
A,Annual,EAS,East Asia & Pacific,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,157278222710.43182,158513485673.2869,162235847091.9026,181059952883.1384,207877684756.2672,231386298101.9804,258895697359.20715,281346378582.729,310823822563.82764,358404724563.1009,412774343391.0635,458696939639.66,570288727867.7262,751719256657.6779,867264391796.18,949128592113.462,1043973956519.2196,1244070844178.5051,1571452573884.369,1706613327126.5308,1846328151574.0684,2033634633670.3508,1991960966442.788,2120131539727.3032,2267936814703.492,2392105623418.5444,3126130815329.749,3670133904438.7407,4411497805839.226,4593335807218.531,4794174368941.012,5416552280111.982,5920970309237.213,6623367248829.017,7409372842749.193,8414268862609.134,8108820894913.769,7752556164289.126,6941298328584.245,7754954065704.126,8390400776264.309,7805815452189.218,7932744497165.013,8726853988151.125,9788604342687.098,10444725059781.96,11076471335442.924,12387594250632.334,14296876049479.902,14722165533582.703,17186395967351.814,19920538113453.8,21319769973614.56,21588573822278.53,22293948157836.688,22220470013499.57,23005487018716.54,24563743482148.73,26749413596913.508,27322078215458.25,27474338351594.12,31548481959790.605,31135994741903.445,31279384293039.73,31882663454356.95
A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,237808340201.8658,263680794562.22983,299380212871.74207,358185941977.8485,344966816377.7564,332187891161.8046,343095319971.7872,268739764405.2589,308227595172.6557,326518720594.5474,346407973784.7835,421297622184.34753,384213994569.53656,390808949021.0666,335210031231.5213,390006301882.3671,497298674298.6069,640053661627.2256,796900880717.9988,927052493706.962,1167638555244.6868,1397467751226.621,1165225630371.3242,1379506173059.0813,1568875044071.9153,1654227411506.0117,1804367950694.07,1731834762740.4902,1509371606861.598,1449055610153.6304,1494762564964.7815,1468176796062.3635,1498314108819.45,1437141951950.752,1670340539745.2795,1817993344339.2727,2134737666916.8435,2421839057172.2217
A,Annual,ECS,Europe & Central Asia,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,426433437219.8084,469119575469.96027,513050276877.7113,561060730171.9426,620048398293.5732,676131031279.8767,731255011466.7324,776926249479.0387,818409264864.9973,907633759717.3628,1020372027315.4108,1151528007511.086,1381181504647.1367,1757574912223.315,1986200385199.4875,2318908599167.949,2411506627072.709,2728367172268.472,3344280615318.7607,4077578043764.596,4609241500557.422,4105719769891.164,3957219101805.3457,3837917996595.183,3689495653514.457,3817541830415.3057,5207511862495.497,6431688464361.578,7161753480082.877,7257655172302.109,8870835823674.447,9137202433319.191,9787798312476.225,8994974187122.156,9408622397900.352,10871704233706.637,11096166531409.668,10524333950514.674,10795245225517.93,10687079026623.848,10077728121071.615,10182157832948.95,11151146518466.164,13559348716887.877,15805164816484.023,16824540595453.918,18222918708363.56,21289911466320.36,23433249814465.48,20628542800631.887,21102997002120.92,23416306190929.96,22544769718453.8,23559015496363.816,23897535554830.24,20583343138821.03,20511787410869.16,21766184431710.555,23306977599232.035,23032792622187.46,22287615625568.547,25513859723979.145,25700849227224.25,27617157896730.246,29146936906252.227
A,Annual,ECU,Ecuador,WB_WDI_NY_GDP_MKTP_CD,GDP (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2069464937.1979053,1753850955.058081,1518207703.4899716,1824343870.714072,2244146102.983329,2387047395.7025414,2429308638.838004,2553595172.08743,2582179864.15493,3112165727.3834167,2862503139.003583,2754219271.030824,3185986087.335834,3891754150.237964,6599257044.124136,7731674472.072123,9091921030.173452,11026342618.114077,11922497876.482836,14175160902.072092,17881508242.44813,21810759353.73044,19929846396.423885,17152477036.500484,16912509091.855,17149088413.349997,15314138472.328243,13945426859.465685,13051881851.406824,13890823704.554482,15239272611.580948,16988535267.633818,18094238119.05953,18938717358.67934,22708673336.66833,24432884442.221107,25226393196.598297,28162053026.513256,27981896948.47424,19645272636.31816,17539454727.36368,23127055000.0,27054197000.0,30965208000.0,35194947000.0,40278849000.0,45690762000.0,49848725000.0,61139438000.0,60094978000.0,68151329000.0,78986648000.0,87735048000.0,96570334000.0,102717794000.0,97209558000.0,97671433000.0,104467486000.0,107478961000.0,107595830000.0,95865473000.0,107179074000.0,116133121000.0,121147057000.0,124676074700.0
